Pair_ID,Mother_Year,Mother_Zip,Mother_Pct,Daughter_Year,Daughter_Zip,Daughter_Pct
1860,1970,92057,46.7,2000,94338,24.2
1861,1970,92132,39.6,2000,92713,84.9
1862,1970,90533,56.6,2000,90708,99.0
1863,1970,95085,56.3,2000,90435,69.8
1864,1970,92043,10.5,2000,94877,55.0
1865,1970,90358,65.5,2000,90484,54.1
1866,1970,90378,12.1,2000,93519,1.0
1867,1970,92220,60.6,2000,91534,65.0
1868,1970,95145,62.3,2000,90170,76.9
1869,1970,94489,22.4,2000,91021,15.5
1870,1970,95223,34.6,2000,94965,51.9
1871,1970,94798,22.1,2000,90848,33.4
1872,1970,93308,38.1,2000,95594,15.6
1873,1970,95530,36.5,2000,90696,53.2
1874,1970,92597,56.0,2000,93347,81.7
1875,1970,90784,65.6,2000,94014,73.4
1876,1970,95925,67.1,2000,90032,99.0
1877,1970,92380,31.9,2000,90177,3.7
1878,1970,93604,38.2,2000,92965,53.7
1879,1970,90983,11.7,2000,92113,1.0
1880,1970,93943,27.5,2000,93887,2.0
1881,1970,92591,59.4,2000,91503,46.4
1882,1970,91043,71.1,2000,92316,50.0
1883,1970,95268,19.8,2000,92645,8.9
1884,1970,92539,31.3,2000,90066,29.1
1885,1970,90862,41.5,2000,94229,66.5
1886,1970,91877,47.0,2000,91929,42.1
1887,1970,91836,27.4,2000,95012,1.0
1888,1970,95795,49.6,2000,96013,82.5
1889,1970,94209,33.5,2000,95951,15.1
1890,1970,93527,41.7,2000,95448,43.6
1891,1970,91686,51.8,2000,90585,66.7
1892,1970,93402,42.1,2000,95245,50.6
1893,1970,91623,34.1,2000,91749,65.8
1894,1970,95519,40.0,2000,92205,55.8
1895,1970,94958,40.4,2000,93631,21.5
1896,1970,92658,35.3,2000,91893,95.1
1897,1970,91933,37.3,2000,92430,45.7
1898,1970,90508,70.8,2000,93094,70.3
1899,1970,95764,52.1,2000,90974,80.4
1900,1970,94562,36.7,2000,94025,46.5
1901,1970,93479,54.5,2000,92643,68.2
1902,1970,92657,36.0,2000,91443,99.0
1903,1970,91122,63.1,2000,94330,59.3
1904,1970,90290,48.7,2000,91478,43.8
1905,1970,95859,40.1,2000,95690,46.4
1906,1970,92830,50.1,2000,90771,81.1
1907,1970,92210,13.7,2000,90306,1.0
1908,1970,95963,21.7,2000,90002,1.0
1909,1970,94813,20.5,2000,90271,8.6
1910,1970,91401,44.6,2000,94517,5.6
1911,1970,90567,73.2,2000,93215,65.5
1912,1970,91474,82.2,2000,90864,98.5
1913,1970,95090,53.5,2000,95973,33.8
1914,1970,95237,51.0,2000,95106,17.4
1915,1970,91988,9.6,2000,92740,14.7
1916,1970,93788,32.2,2000,92915,57.9
1917,1970,93866,27.8,2000,95157,1.0
1918,1970,93261,30.8,2000,90107,55.4
1919,1970,93548,39.0,2000,95945,63.5
1920,1970,96090,33.5,2000,93169,61.5
1921,1970,93252,6.4,2000,95230,41.3
1922,1970,95906,55.5,2000,94645,99.0
1923,1970,95301,22.7,2000,92600,16.8
1924,1970,95055,46.3,2000,95717,52.5
1925,1970,91717,79.3,2000,95934,71.9
1926,1970,91013,25.5,2000,92236,28.8
1927,1970,95915,5.0,2000,92800,48.0
1928,1970,91311,36.9,2000,91512,5.4
1929,1970,94571,61.8,2000,95474,42.9
1930,1970,90618,77.3,2000,90019,99.0
1931,1970,94737,19.9,2000,90859,49.6
1932,1970,94258,50.9,2000,91417,44.9
1933,1970,96100,33.6,2000,95381,59.1
1934,1970,91983,40.1,2000,93033,52.3
1935,1970,92229,89.6,2000,94506,99.0
1936,1970,94821,14.9,2000,91427,20.2
1937,1970,90469,46.6,2000,95790,76.5
1938,1970,95906,50.4,2000,92532,99.0
1939,1970,94117,61.5,2000,94720,80.4
1940,1970,94356,43.8,2000,94752,48.4
1941,1970,91140,47.5,2000,94864,69.6
1942,1970,91437,35.0,2000,94039,28.8
1943,1970,90537,46.8,2000,94114,99.0
1944,1970,90952,35.8,2000,92232,43.8
1945,1970,92814,53.2,2000,92453,49.5
1946,1970,93007,35.3,2000,92847,17.1
1947,1970,93995,48.8,2000,93203,80.5
1948,1970,96076,41.5,2000,91817,67.3
1949,1970,91841,62.3,2000,91781,52.7
1950,1970,95953,41.1,2000,94104,59.3
1951,1970,90851,10.1,2000,90705,1.0
1952,1970,91972,64.7,2000,91342,72.8
1953,1970,95377,25.7,2000,93463,40.8
1954,1970,91192,30.2,2000,93591,77.8
1955,1970,93921,31.3,2000,91160,14.7
1956,1970,94629,66.7,2000,94627,37.0
1957,1970,92063,5.0,2000,93723,1.0
1958,1970,93047,95.0,2000,93439,63.7
1959,1970,94400,61.0,2000,93561,98.9
1960,1970,93559,46.0,2000,93083,89.4
1961,1970,94512,41.0,2000,96118,52.6
1962,1970,90305,47.1,2000,91716,82.1
1963,1970,94909,51.4,2000,92244,58.2
1964,1970,92848,53.6,2000,91761,54.5
1965,1970,92436,52.0,2000,95443,46.7
1966,1970,92805,43.6,2000,94008,38.9
1967,1970,91985,38.4,2000,91797,1.7
1968,1970,93937,39.3,2000,92676,49.5
1969,1970,90713,38.5,2000,95782,40.8
1970,1970,92896,62.4,2000,93237,85.0
1971,1970,91682,52.7,2000,95899,58.4
1972,1970,91334,5.0,2000,90044,4.1
1973,1970,93199,53.8,2000,90489,34.6
1974,1970,90175,45.5,2000,94277,50.7
1975,1970,93206,41.7,2000,93149,64.1
1976,1970,95186,35.0,2000,94724,8.7
1977,1970,91417,62.2,2000,90957,67.8
1978,1970,91988,59.1,2000,92115,68.4
1979,1970,94854,28.1,2000,95645,12.8
1980,1970,91773,49.3,2000,91116,37.4
1981,1970,94267,24.5,2000,91782,33.8
1982,1970,91075,17.2,2000,92827,1.0
1983,1970,95448,30.7,2000,90651,43.1
1984,1970,94761,57.5,2000,91877,37.7
1985,1970,90592,59.2,2000,95364,90.0
1986,1970,92979,51.2,2000,90341,99.0
1987,1970,95265,55.1,2000,92951,36.1
1988,1970,93983,51.3,2000,95905,68.5
1989,1970,92411,30.5,2000,93376,15.0
1990,1970,95445,49.8,2000,92446,80.1
1991,1970,90848,56.4,2000,92751,27.0
1992,1970,90494,55.6,2000,92145,71.4
1993,1970,90546,63.4,2000,91355,44.1
1994,1970,95587,54.7,2000,93277,52.7
1995,1970,95000,48.3,2000,90449,25.0
1996,1970,92287,61.3,2000,95538,85.9
1997,1970,92698,41.5,2000,94173,23.2
1998,1970,93838,26.1,2000,94992,43.8
1999,1970,91541,39.1,2000,94645,33.5
2000,1970,90884,28.6,2000,90798,29.0
2001,1970,93957,29.8,2000,93497,37.0
2002,1970,93095,39.4,2000,95549,23.0
2003,1970,92366,27.7,2000,95605,36.5
2004,1970,95001,36.5,2000,94911,79.4
2005,1970,93348,7.9,2000,92183,1.0
2006,1970,93072,45.8,2000,95680,79.5
2007,1970,93676,42.0,2000,93327,84.1
2008,1970,94716,27.3,2000,90646,9.5
2009,1970,90953,53.9,2000,95922,19.5
2010,1970,93301,58.9,2000,90720,70.0
2011,1970,93736,13.1,2000,91523,2.2
2012,1970,93180,28.3,2000,91070,80.0
2013,1970,92964,28.2,2000,95563,32.4
2014,1970,94028,25.1,2000,94744,7.7
2015,1970,93248,56.9,2000,94888,30.6
2016,1970,94416,38.5,2000,94675,70.1
2017,1970,93358,37.2,2000,93076,25.8
2018,1970,94972,5.9,2000,93808,10.4
2019,1970,95997,53.4,2000,96145,81.5
2020,1970,94849,19.7,2000,93362,10.5
2021,1970,92705,43.1,2000,92157,45.2
2022,1970,95476,47.0,2000,94556,49.9
2023,1970,91038,66.5,2000,92314,87.5
2024,1970,90071,18.4,2000,95258,37.1
2025,1970,92875,5.0,2000,93506,2.6
2026,1970,95932,45.3,2000,94140,50.3
2027,1970,95643,74.4,2000,95630,68.1
2028,1970,90106,64.3,2000,95079,29.4
2029,1970,90770,45.8,2000,90633,55.8
2030,1970,92010,33.2,2000,92200,85.5
2031,1970,92941,56.5,2000,93064,37.0
2032,1970,92193,24.5,2000,95354,7.8
2033,1970,95470,50.6,2000,92911,31.4
2034,1970,93496,51.1,2000,90623,73.2
2035,1970,95806,61.1,2000,96074,76.0
2036,1970,94312,91.7,2000,90361,90.9
2037,1970,95213,49.1,2000,92368,28.6
2038,1970,94356,32.8,2000,90210,38.6
2039,1970,90934,41.5,2000,93468,4.4
2040,1970,90575,10.2,2000,90931,17.2
2041,1970,95661,29.5,2000,95703,55.4
2042,1970,95907,34.6,2000,94585,5.6
2043,1970,93931,32.6,2000,93944,1.0
2044,1970,94381,44.7,2000,94697,89.0
2045,1970,94088,27.2,2000,94870,14.7
2046,1970,92532,62.2,2000,90878,94.9
2047,1970,96051,42.0,2000,95584,41.4
2048,1970,92420,41.8,2000,94796,41.0
2049,1970,90070,36.1,2000,92500,50.8
2050,1970,94475,44.8,2000,96054,25.2
2051,1970,91303,56.9,2000,92524,63.6
2052,1970,93815,26.4,2000,94352,19.9
2053,1970,92350,30.2,2000,95270,1.0
2054,1970,90255,36.5,2000,90392,48.6
2055,1970,91708,17.8,2000,93903,14.3
2056,1970,94788,27.3,2000,95089,26.5
2057,1970,95384,33.4,2000,92322,5.4
2058,1970,90834,57.7,2000,94941,99.0
2059,1970,92765,46.7,2000,93982,72.8
2060,1970,92472,45.5,2000,90139,73.8
2061,1970,93743,57.3,2000,90103,52.7
2062,1970,92036,39.5,2000,95362,1.0
2063,1970,91968,49.0,2000,95237,99.0
2064,1970,90100,40.1,2000,95334,41.9
2065,1970,91853,46.8,2000,90484,30.7
2066,1970,93184,31.5,2000,94320,45.6
2067,1970,92356,5.0,2000,95390,38.5
2068,1970,95668,39.6,2000,94074,42.3
2069,1970,90112,67.6,2000,91849,99.0
2070,1970,93159,58.7,2000,91885,90.0
2071,1970,90183,59.4,2000,93206,34.9
2072,1970,93853,64.3,2000,92162,50.1
2073,1970,90165,43.6,2000,91465,71.7
2074,1970,92138,45.6,2000,90644,1.0
2075,1970,92024,30.9,2000,93437,30.4
2076,1970,90455,36.3,2000,95352,2.6
2077,1970,92286,53.1,2000,94554,44.1
2078,1970,96119,63.7,2000,95724,59.3
2079,1970,94823,39.5,2000,90611,33.6
2080,1970,90542,33.9,2000,94303,22.9
2081,1970,96034,42.0,2000,91544,16.9
2082,1970,95118,52.8,2000,93540,99.0
2083,1970,92666,16.0,2000,91467,67.7
2084,1970,92450,5.0,2000,90917,1.0
2085,1970,94938,32.1,2000,95528,76.4
2086,1970,95799,20.0,2000,91182,13.0
2087,1970,93934,32.9,2000,92147,39.5
2088,1970,95786,39.3,2000,92273,41.0
2089,1970,92887,33.8,2000,90852,20.1
2090,1970,94615,68.1,2000,94537,96.9
2091,1970,94293,47.9,2000,90720,54.5
2092,1970,93905,47.4,2000,94681,38.4
2093,1970,95517,53.2,2000,92015,22.8
2094,1970,91689,21.5,2000,93473,1.7
2095,1970,95096,60.7,2000,93643,21.6
2096,1970,91638,40.6,2000,93871,44.3
2097,1970,95967,54.1,2000,90064,26.4
2098,1970,94729,22.7,2000,94864,19.2
2099,1970,94671,14.0,2000,90560,52.8
2100,1970,94083,56.7,2000,91734,91.1
2101,1970,95204,48.8,2000,90670,51.3
2102,1970,95135,25.8,2000,93895,26.8
2103,1970,91891,26.3,2000,91543,78.3
2104,1970,93206,62.3,2000,91272,79.1
2105,1970,90478,20.6,2000,92416,15.4
2106,1970,92367,71.6,2000,92792,38.0
2107,1970,92527,25.8,2000,94714,39.3
2108,1970,90367,53.5,2000,96091,78.3
2109,1970,91837,36.1,2000,95218,23.1
2110,1970,91716,52.9,2000,95388,63.7
2111,1970,95714,32.2,2000,95180,26.1
2112,1970,90013,39.1,2000,93055,37.6
2113,1970,90536,42.7,2000,92459,1.0
2114,1970,93240,24.0,2000,93066,21.6
2115,1970,92318,55.3,2000,91164,83.8
2116,1970,94043,32.8,2000,96029,19.8
2117,1970,90376,37.9,2000,95448,42.6
2118,1970,91725,24.1,2000,94560,7.9
2119,1970,90257,5.0,2000,92750,17.7
2120,1970,92265,38.6,2000,95757,36.3
2121,1970,90450,85.4,2000,91949,64.5
2122,1970,90894,56.1,2000,90060,94.0
2123,1970,93213,41.7,2000,93103,69.0
2124,1970,91185,37.3,2000,90333,24.9
2125,1970,95944,42.4,2000,94172,58.6
2126,1970,93224,51.8,2000,95875,69.1
2127,1970,95380,20.7,2000,90190,40.7
2128,1970,91309,62.1,2000,93561,21.5
2129,1970,94706,54.9,2000,96009,84.3
2130,1970,90917,54.9,2000,90296,43.5
2131,1970,95722,49.9,2000,92549,44.0
2132,1970,90148,42.4,2000,90177,99.0
2133,1970,94752,54.1,2000,90800,65.3
2134,1970,92115,52.7,2000,90806,46.0
2135,1970,94017,35.6,2000,91743,1.0
2136,1970,93941,31.7,2000,90215,71.0
2137,1970,94072,43.8,2000,91880,12.3
2138,1970,95913,69.9,2000,92701,47.2
2139,1970,95399,19.7,2000,90597,14.5
2140,1970,92796,15.6,2000,91718,55.6
2141,1970,90443,45.0,2000,91356,68.3
2142,1970,92945,42.9,2000,94224,42.2
2143,1970,93937,45.1,2000,91293,56.4
2144,1970,90399,46.4,2000,92599,34.2
2145,1970,91152,38.0,2000,95655,44.9
2146,1970,93793,68.8,2000,95874,74.1
2147,1970,92996,13.2,2000,93438,41.6
2148,1970,92217,27.1,2000,94715,55.5
2149,1970,91708,40.1,2000,90142,56.3
2150,1970,93332,12.4,2000,93217,6.4
2151,1970,91988,38.8,2000,92840,61.4
2152,1970,95767,71.9,2000,94341,72.9
2153,1970,95678,42.4,2000,93514,17.7
2154,1970,94603,46.2,2000,92751,39.1
2155,1970,92569,19.3,2000,95410,24.8
2156,1970,90161,30.9,2000,91715,57.8
2157,1970,94436,35.2,2000,91136,33.8
2158,1970,93905,36.3,2000,93722,8.3
2159,1970,93574,65.1,2000,91910,69.9
2160,1970,93178,52.0,2000,92248,58.3
2161,1970,91826,22.0,2000,94517,30.1
2162,1970,95595,46.4,2000,94103,73.6
2163,1970,93925,51.0,2000,91549,80.7
2164,1970,91624,62.5,2000,92640,50.5
2165,1970,95583,70.4,2000,94767,57.8
2166,1970,95603,23.7,2000,94512,1.0
2167,1970,91177,27.4,2000,92832,48.8
2168,1970,94919,19.4,2000,91007,60.2
2169,1970,93721,37.8,2000,95833,33.0
2170,1970,94881,50.4,2000,93222,47.5
2171,1970,93221,59.8,2000,93063,99.0
2172,1970,93260,40.6,2000,94524,57.1
2173,1970,90131,36.2,2000,93053,50.9
2174,1970,95572,44.7,2000,94430,17.2
2175,1970,93563,27.0,2000,92320,47.9
2176,1970,91500,79.6,2000,93540,58.9
2177,1970,92789,13.1,2000,92367,1.0
2178,1970,94877,45.3,2000,90527,39.7
2179,1970,93709,78.4,2000,92808,66.6
2180,1970,91708,42.1,2000,91196,39.7
2181,1970,91770,38.6,2000,91754,4.6
2182,1970,91319,35.6,2000,91673,63.7
2183,1970,96035,38.8,2000,95652,71.3
2184,1970,95555,66.7,2000,92029,19.6
2185,1970,93380,5.0,2000,91655,33.7
2186,1970,92774,69.6,2000,94550,52.0
2187,1970,92991,16.4,2000,94842,41.9
2188,1970,93045,37.2,2000,94042,38.8
2189,1970,90376,34.3,2000,96000,38.4
2190,1970,93037,52.6,2000,95025,51.1
2191,1970,90661,13.2,2000,90848,47.9
2192,1970,91404,50.3,2000,90868,21.6
2193,1970,90741,78.4,2000,90774,97.5
2194,1970,90304,17.5,2000,90543,49.3
2195,1970,91086,45.4,2000,94418,67.3
2196,1970,94882,30.1,2000,90786,93.6
2197,1970,93180,49.7,2000,93306,39.3
2198,1970,91211,42.3,2000,94636,70.5
2199,1970,93035,30.5,2000,92884,31.0
2200,1970,90229,50.8,2000,95885,86.0
2201,1970,93120,74.5,2000,90449,77.6
2202,1970,91855,38.6,2000,93311,31.9
2203,1970,90268,55.0,2000,94586,92.1
2204,1970,92775,18.7,2000,91906,9.3
2205,1970,92850,24.8,2000,94560,1.0
2206,1970,94350,50.5,2000,94410,40.5
2207,1970,94966,68.7,2000,93252,88.1
2208,1970,92135,48.4,2000,96052,87.8
2209,1970,95301,36.4,2000,90385,42.6
2210,1970,95145,42.0,2000,90295,79.4
2211,1970,93460,19.5,2000,91239,1.0
2212,1970,92270,52.9,2000,94858,44.7
2213,1970,90990,57.9,2000,92817,53.7
2214,1970,94493,33.9,2000,91099,34.2
2215,1970,90938,33.5,2000,91738,39.1
2216,1970,90440,46.8,2000,92190,68.0
2217,1970,96024,34.1,2000,92766,26.0
2218,1970,92359,40.8,2000,91223,47.7
2219,1970,92008,79.8,2000,96039,82.0
2220,1970,93346,37.6,2000,93243,16.9
2221,1970,94131,35.5,2000,93900,35.9
2222,1970,94817,30.3,2000,94324,30.0
2223,1970,93744,55.4,2000,90411,54.5
2224,1970,90519,38.7,2000,93000,42.9
2225,1970,90269,30.3,2000,92946,35.6
2226,1970,94734,65.8,2000,94787,57.9
2227,1970,95445,67.6,2000,90878,99.0
2228,1970,95476,31.2,2000,90787,4.3
2229,1970,94186,8.4,2000,92110,1.0
2230,1970,95162,60.1,2000,95447,99.0
2231,1970,91389,29.7,2000,95836,6.1
2232,1970,91695,56.2,2000,91987,24.5
2233,1970,93274,6.5,2000,90879,28.9
2234,1970,91390,58.1,2000,91608,7.6
2235,1970,93866,20.2,2000,95710,17.4
2236,1970,93030,55.2,2000,92404,99.0
2237,1970,92336,42.3,2000,90071,5.6
2238,1970,93675,24.8,2000,92311,1.0
2239,1970,94577,34.7,2000,94402,1.0
2240,1970,90501,54.4,2000,93296,80.9
2241,1970,91662,43.9,2000,90762,76.4
2242,1970,92100,52.5,2000,94684,42.6
2243,1970,90103,77.6,2000,92122,98.6
2244,1970,95544,13.8,2000,93583,53.2
2245,1970,92747,71.1,2000,95705,99.0
2246,1970,93277,43.9,2000,94198,40.8
2247,1970,93086,25.8,2000,91630,1.0
2248,1970,96060,18.1,2000,95701,1.0
2249,1970,95736,38.6,2000,94289,30.9
2250,1970,93538,58.6,2000,91086,55.2
2251,1970,91328,39.7,2000,92458,38.2
2252,1970,92475,69.2,2000,94396,99.0
2253,1970,91680,15.9,2000,93267,52.2
2254,1970,93747,41.8,2000,90454,40.7
2255,1970,95685,19.5,2000,92622,51.2
2256,1970,92563,48.5,2000,90619,61.1
2257,1970,94164,58.0,2000,90637,63.0
2258,1970,93318,34.4,2000,92349,61.2
2259,1970,92437,5.0,2000,94875,10.2
2260,1970,95770,45.6,2000,95576,99.0
2261,1970,90308,49.9,2000,93037,16.0
2262,1970,93997,49.3,2000,92250,39.3
2263,1970,95472,64.2,2000,92722,64.3
2264,1970,95919,22.7,2000,92350,37.4
2265,1970,91090,54.2,2000,96141,90.4
2266,1970,94556,63.5,2000,95744,66.2
2267,1970,92395,10.0,2000,94433,1.0
2268,1970,94005,47.8,2000,91995,72.9
2269,1970,90667,32.9,2000,96104,55.8
2270,1970,95719,40.5,2000,95879,1.0
2271,1970,95153,48.3,2000,92821,51.5
2272,1970,94164,33.2,2000,91072,1.0
2273,1970,92235,29.8,2000,92032,16.0
2274,1970,91237,42.6,2000,95370,22.6
2275,1970,91624,22.4,2000,91250,46.7
2276,1970,91375,22.5,2000,91296,28.8
2277,1970,93312,54.2,2000,93557,24.3
2278,1970,90177,21.3,2000,90328,47.4
2279,1970,95685,54.0,2000,90797,20.2
2280,1970,91354,50.3,2000,95300,62.2
2281,1970,92929,10.9,2000,92862,1.0
2282,1970,90626,29.8,2000,94761,23.7
2283,1970,92655,63.5,2000,92794,79.9
2284,1970,93609,24.3,2000,93095,41.2
2285,1970,93716,33.6,2000,92978,71.6
2286,1970,94275,50.3,2000,90963,51.5
2287,1970,90395,56.1,2000,95726,67.4
2288,1970,91169,37.5,2000,95490,29.5
2289,1970,94972,31.2,2000,91269,39.3
2290,1970,95058,67.6,2000,95280,82.3
2291,1970,90198,73.3,2000,90373,74.1
2292,1970,90969,59.6,2000,94381,16.3
2293,1970,93909,43.5,2000,92569,55.5
2294,1970,93156,27.5,2000,94903,40.2
2295,1970,94765,27.1,2000,94743,12.8
2296,1970,92505,51.4,2000,93694,21.5
2297,1970,91277,49.5,2000,91605,91.1
2298,1970,96007,67.2,2000,90096,83.3
2299,1970,94168,53.7,2000,94370,51.1
2300,1970,94319,14.9,2000,93942,1.0
2301,1970,91270,60.9,2000,91201,43.0
2302,1970,91365,24.0,2000,93945,61.1
2303,1970,90924,35.1,2000,95869,42.0
2304,1970,90471,46.5,2000,94880,35.6
2305,1970,93017,77.9,2000,95397,94.5
2306,1970,92055,95.0,2000,90132,77.3
2307,1970,94284,52.9,2000,93116,95.1
2308,1970,92052,38.7,2000,91391,77.1
2309,1970,95765,51.6,2000,91150,42.9
2310,1970,92955,58.0,2000,93511,45.0
2311,1970,91149,36.2,2000,95907,1.0
2312,1970,93087,74.3,2000,96127,39.3
2313,1970,90960,46.1,2000,93648,14.8
2314,1970,90630,51.0,2000,90808,57.8
2315,1970,90775,54.0,2000,94840,48.9
2316,1970,90360,49.6,2000,90051,18.1
2317,1970,90518,57.1,2000,93209,53.2
2318,1970,91344,30.9,2000,95278,47.3
2319,1970,91970,32.0,2000,90056,49.0
2320,1970,95017,22.2,2000,93665,1.0
2321,1970,93228,49.9,2000,90744,49.9
2322,1970,92900,56.0,2000,94539,23.6
2323,1970,90935,50.2,2000,96031,76.9
2324,1970,91987,72.1,2000,95758,95.8
2325,1970,94997,41.9,2000,92877,22.0
2326,1970,95825,54.0,2000,90080,37.5
2327,1970,95466,22.3,2000,94473,13.7
2328,1970,95315,35.0,2000,93941,1.0
2329,1970,90377,54.5,2000,92967,66.6
2330,1970,93561,57.3,2000,93729,53.6
2331,1970,91775,36.7,2000,94537,65.2
2332,1970,91506,40.7,2000,90126,15.6
2333,1970,95364,14.7,2000,95814,2.0
2334,1970,92655,35.6,2000,90219,1.0
2335,1970,91011,58.0,2000,90948,35.4
2336,1970,95291,52.4,2000,94374,25.1
2337,1970,93478,51.0,2000,90595,80.1
2338,1970,91231,42.9,2000,95031,28.2
2339,1970,91178,42.1,2000,96115,48.7
2340,1970,93858,30.1,2000,90141,23.6
2341,1970,92096,54.6,2000,92894,25.1
2342,1970,91673,49.6,2000,93056,48.6
2343,1970,91929,50.9,2000,91631,69.7
2344,1970,93840,32.5,2000,90877,4.6
2345,1970,93179,5.0,2000,95826,29.3
2346,1970,94269,61.7,2000,94206,43.1
2347,1970,92554,33.4,2000,95172,24.2
2348,1970,92446,26.5,2000,92661,43.5
2349,1970,94390,54.5,2000,96090,40.6
2350,1970,90552,34.9,2000,93391,39.3
2351,1970,95567,61.1,2000,95319,56.3
2352,1970,92898,53.1,2000,94892,59.8
2353,1970,91040,54.3,2000,92030,1.0
2354,1970,95759,17.4,2000,94825,1.0
2355,1970,90885,63.8,2000,92553,83.1
2356,1970,95469,46.7,2000,93612,76.9
2357,1970,93052,35.4,2000,95634,15.1
2358,1970,95323,44.6,2000,91041,41.6
2359,1970,94230,10.0,2000,90315,21.0
2360,1970,94867,49.4,2000,93460,70.6
2361,1970,93598,23.5,2000,94173,1.0
2362,1970,92556,17.7,2000,93026,1.0
2363,1970,91090,14.6,2000,92947,9.3
2364,1970,94576,62.0,2000,93237,83.6
2365,1970,94959,30.7,2000,93681,98.7
2366,1970,90459,69.6,2000,95737,67.0
2367,1970,94722,32.4,2000,94808,1.0
2368,1970,94255,11.3,2000,93107,25.0
2369,1970,95374,21.9,2000,91538,59.4
2370,1970,92008,64.2,2000,93873,70.4
2371,1970,91921,39.2,2000,91868,19.1
2372,1970,95036,32.1,2000,94950,60.3
2373,1970,95669,44.9,2000,91162,65.4
2374,1970,94528,51.0,2000,93921,27.8
2375,1970,95147,62.1,2000,95694,75.3
2376,1970,91004,68.1,2000,93883,97.2
2377,1970,93084,35.5,2000,92757,69.5
2378,1970,92115,18.1,2000,91913,19.7
2379,1970,92590,34.6,2000,90265,28.6
2380,1970,92144,46.7,2000,94429,81.8
2381,1970,94311,24.7,2000,95183,1.0
2382,1970,92242,24.8,2000,94916,39.5
2383,1970,95767,48.2,2000,91303,16.1
2384,1970,95410,41.1,2000,95662,72.0
2385,1970,94981,42.6,2000,91195,39.2
2386,1970,92087,28.3,2000,91527,64.5
2387,1970,95984,37.9,2000,93605,53.9
2388,1970,90939,25.4,2000,94395,1.0
2389,1970,95035,58.0,2000,92249,98.2
2390,1970,94302,60.6,2000,91159,99.0
2391,1970,93971,8.8,2000,94368,34.9
2392,1970,95038,25.3,2000,94631,8.9
2393,1970,94000,15.1,2000,93514,10.5
2394,1970,94651,30.3,2000,92079,37.4
2395,1970,93409,40.5,2000,91145,25.6
2396,1970,95616,15.9,2000,90069,63.1
2397,1970,90771,25.4,2000,93718,32.5
2398,1970,90249,23.9,2000,93009,1.0
2399,1970,95194,45.7,2000,90827,57.9
2400,1970,90373,43.2,2000,91170,37.6
2401,1970,95951,29.0,2000,90984,30.4
2402,1970,92927,45.2,2000,94577,39.0
2403,1970,93858,32.2,2000,93978,56.4
2404,1970,94931,37.1,2000,93335,69.4
2405,1970,90702,72.1,2000,92341,82.8
2406,1970,92186,66.1,2000,92016,60.7
2407,1970,90942,18.6,2000,91453,20.9
2408,1970,93915,56.9,2000,92134,60.8
2409,1970,95092,56.6,2000,91040,39.2
2410,1970,90794,21.3,2000,94724,39.7
2411,1970,90678,56.7,2000,94214,72.0
2412,1970,95910,69.7,2000,93467,99.0
2413,1970,91562,21.8,2000,93027,57.6
2414,1970,94054,25.5,2000,94258,11.1
2415,1970,90453,60.3,2000,92748,84.9
2416,1970,92467,46.9,2000,95773,25.6
2417,1970,93657,51.9,2000,94263,73.3
2418,1970,95235,48.1,2000,94396,38.1
2419,1970,94147,49.0,2000,93496,25.9
2420,1970,95489,18.1,2000,93856,28.7
2421,1970,93755,60.9,2000,90562,1.0
2422,1970,95635,63.1,2000,92204,21.1
2423,1970,90210,37.9,2000,95444,36.6
2424,1970,94984,41.2,2000,93420,46.7
2425,1970,91927,14.4,2000,91145,8.2
2426,1970,94946,51.3,2000,92700,13.7
2427,1970,93967,52.3,2000,91552,34.5
2428,1970,91878,40.9,2000,94022,54.3
2429,1970,90627,62.2,2000,90561,80.6
2430,1970,92727,36.0,2000,91188,38.9
2431,1970,91459,52.2,2000,93134,85.4
2432,1970,92825,23.6,2000,93412,37.3
2433,1970,91251,41.6,2000,91690,25.6
2434,1970,94759,38.9,2000,94408,34.9
2435,1970,94364,46.1,2000,92424,13.1
2436,1970,92164,35.3,2000,91370,35.9
2437,1970,91624,39.6,2000,96008,71.8
2438,1970,91854,56.9,2000,90581,77.9
2439,1970,90754,34.1,2000,90977,73.8
2440,1970,95449,13.1,2000,94273,8.6
2441,1970,91869,73.5,2000,94610,99.0
2442,1970,95160,66.9,2000,92357,65.2
2443,1970,90182,18.7,2000,90119,60.2
2444,1970,91514,54.4,2000,91543,57.2
2445,1970,90903,32.9,2000,94863,54.6
2446,1970,93345,46.7,2000,93044,88.3
2447,1970,95239,47.3,2000,90973,45.6
2448,1970,93454,37.8,2000,90916,46.8
2449,1970,93608,27.9,2000,91438,64.6
2450,1970,95603,29.6,2000,90587,29.5
2451,1970,92557,25.5,2000,90351,1.0
2452,1970,92140,27.0,2000,95626,85.8
2453,1970,96099,40.8,2000,95570,32.0
2454,1970,95281,29.1,2000,94592,36.6
2455,1970,94245,54.3,2000,92563,87.5
2456,1970,92165,68.8,2000,91871,56.4
2457,1970,92613,31.6,2000,90273,8.8
2458,1970,95897,46.3,2000,92928,56.2
2459,1970,92022,51.0,2000,94359,7.9
2460,1970,92822,50.5,2000,93440,46.4
2461,1970,95939,43.4,2000,93042,53.0
2462,1970,96133,55.4,2000,95693,51.7
2463,1970,92282,50.7,2000,93949,14.1
2464,1970,95495,19.7,2000,96160,64.3
2465,1970,91571,57.6,2000,91765,63.7
